PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
201950,Jrue,Holiday,Milwaukee Bucks,NBA Player of the Week,,2022-23,,2023-01-16T00:00:00,East,Award,Kia Motors,KIPWK,
201950,Jrue,Holiday,Milwaukee Bucks,All-Defensive Team,1,2022-23,,,East,Award,Kia Motors,KIADT,
201950,Jrue,Holiday,USA,Olympic Gold Medal,,2020,,,,Award,Olympic,Gold,
201950,Jrue,Holiday,Boston Celtics,All-Defensive Team,2,2023-24,,,East,Award,Kia Motors,KIADT,
201950,Jrue,Holiday,,NBA All-Star,,2012-13,,,,Award,All-Star,,
201950,Jrue,Holiday,,NBA All-Star,,2022-23,,,,Award,All-Star,,
201950,Jrue,Holiday,Milwaukee Bucks,NBA Champion,,2020-21,,,,Award,Champion,,
201950,Jrue,Holiday,Boston Celtics,NBA Champion,,2023-24,,,,Award,Champion,,
201950,Jrue,Holiday,USA,Olympic Gold Medal,,2024,,,,Award,Olympic,Gold,
201951,Ty,Lawson,Denver Nuggets,NBA Player of the Week,,2011-12,,2012-02-27T00:00:00,West,Award,Kia Motors,KIPWK,
201952,Jeff,Teague,Atlanta Hawks,NBA Player of the Month,,2014-15,1/1/2015,,East,Award,Kia Motors,KIPMO,
201952,Jeff,Teague,Atlanta Hawks,NBA Player of the Week,,2013-14,,2014-04-14T00:00:00,East,Award,Kia Motors,KIPWK,
201952,Jeff,Teague,Atlanta Hawks,NBA Player of the Week,,2014-15,,2014-12-29T00:00:00,East,Award,Kia Motors,KIPWK,
201952,Jeff,Teague,,NBA All-Star,,2014-15,,,,Award,All-Star,,
201952,Jeff,Teague,Milwaukee Bucks,NBA Champion,,2020-21,,,,Award,Champion,,
201954,Darren,Collison,New Orleans Hornets,All-Rookie Team,1,2009-10,,,1610612740,Award,Kia Motors,KIART,
201954,Darren,Collison,New Orleans Hornets,NBA Rookie of the Month,,2009-10,02/01/2010,,West,Award,Kia Motors,KIRMO,
201958,Rodrigue,Beaubois,Dallas Mavericks,NBA Champion,,2010-11,,,,Award,Champion,,
201959,Taj,Gibson,Chicago Bulls,All-Rookie Team,1,2009-10,,,1610612741,Award,Kia Motors,KIART,
201960,DeMarre,Carroll,Atlanta Hawks,NBA Player of the Month,,2014-15,1/1/2015,,East,Award,Kia Motors,KIPMO,
201964, Víctor,Claver,,Olympic Bronze Medal,,2016,,,,Award,Olympic,Bronze,
201964,Victor,Claver,Spain,Olympic Silver Medal,,2012,,,,Award,Olympic,Silver,
201965,Jeff,Ayres,San Antonio Spurs,NBA Champion,,2013-14,,,,Award,Champion,,
201971,DeJuan,Blair,San Antonio Spurs,All-Rookie Team,2,2009-10,,,1610612759,Award,Kia Motors,KIART,
201973,Jonas,Jerebko,Detroit Pistons,All-Rookie Team,2,2009-10,,,1610612765,Award,Kia Motors,KIART,
201973,Jonas,Jerebko,Detroit Pistons,NBA Rookie of the Month,,2009-10,02/01/2010,,East,Award,Kia Motors,KIRMO,
201975,Jodie,Meeks,Toronto Raptors,NBA Champion,,2018-19,,,,Award,Champion,,
201976,Patrick,Beverley,Houston Rockets,All-Defensive Team,2,2013-14,,,1610612745,Award,Kia Motors,KIADT,
201976,Patrick,Beverley,LA Clippers,All-Defensive Team,2,2019-20,,,West,Award,Kia Motors,KIADT,
201976,Patrick,Bevereley,Houston Rockets,All-Defensive Team,1,2016-17,,,West,Award,Kia Motors,KIADT,
201977,Marcus,Thornton,New Orleans Hornets,All-Rookie Team,2,2009-10,,,1610612740,Award,Kia Motors,KIART,
201979,Nick,Calathes,Memphis Grizzlies,NBA Rookie of the Month,,2013-14,2/1/2014,,West,Award,Kia Motors,KIRMO,
201980,Danny,Green,San Antonio Spurs,All-Defensive Team,2,2016-17,,,West,Award,Kia Motors,KIADT,
201980,Danny,Green,Los Angeles Lakers,NBA Champion,,2019-20,,,,Award,Champion,,
201980,Danny,Green,San Antonio Spurs,NBA Champion,,2013-14,,,,Award,Champion,,
201980,Danny,Green,Toronto Raptors,NBA Champion,,2018-19,,,,Award,Champion,,
201986,Nando,de Colo,France,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,
201986,Nando,De Colo,France,Olympic Silver Medal,,2024,,,,Award,Olympic,Silver,
201988,Patrick,Mills,Australia,Olympic Appearance,,2008,,,,Award,Olympic,Appearance,
201988,Patrick,Mills,Australia,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,
201988,Patty,Mills,San Antonio Spurs,NBA Champion,,2013-14,,,,Award,Champion,,
1627732,Ben,Simmons,Philadelphia 76ers,All-Rookie Team,1,2017-18,,,East,Award,Kia Motors,KIART,
1627732,Ben,Simmons,Philadelphia 76ers,All-Defensive Team,1,2019-20,,,East,Award,Kia Motors,KIADT,
1627732,Ben,Simmons,Philadelphia 76ers,All-Defensive Team,1,2020-21,,,East,Award,Kia Motors,KIADT,
1627732,Ben,Simmons,Philadelphia 76ers,All-NBA,3,2019-20,,,East,Award,Kia Motors,KIANT,
1627732,Ben,Simmons,Philadelphia 76ers,NBA Player of the Week,,2017-18,,2018-04-02T00:00:00,East,Award,Kia Motors,KIPWK,
1627732,Ben,Simmons,Philadelphia 76ers,NBA Player of the Week,,2018-19,,2019-02-25T00:00:00,East,Award,Kia Motors,KIPWK,
1627732,Ben,Simmons,Philadelphia 76ers,NBA Player of the Week,,2019-20,,2020-01-13T00:00:00,East,Award,Kia Motors,KIPWK,
1627732,Ben,Simmons,Philadelphia 76ers,NBA Rookie of the Month,,2017-18,1/1/2018,1900-01-01T12:00:00,East,Award,Kia Motors,KIRMO,
1627732,Ben,Simmons,Philadelphia 76ers,NBA Rookie of the Month,,2017-18,11/1/2017,1900-01-01T12:00:00,East,Award,Kia Motors,KIRMO,
1627732,Ben,Simmons,Philadelphia 76ers,NBA Rookie of the Month,,2017-18,12/1/2017,1900-01-01T12:00:00,East,Award,Kia Motors,KIRMO,
1627732,Ben,Simmons,Philadelphia 76ers,NBA Rookie of the Month,,2017-18,3/1/2018,1900-01-01T12:00:00,East,Award,Kia Motors,KIRMO,
1627732,Ben,Simmons,Philadelphia 76ers,NBA Rookie of the Year,,2017-18,,,East,Award,Kia Motors,KIROY,
1627732,Ben,Simmons,,NBA All-Star,,2018-19,,,,Award,All-Star,,
1627732,Ben,Simmons,,NBA All-Star,,2019-20,,,,Award,All-Star,,
1627732,Ben,Simmons,,NBA All-Star,,2020-21,,,,Award,All-Star,,
202227,Terrel,Harris,Miami Heat,NBA Champion,,2011-12,,,,Award,Champion,,
1627734,Domantas,Sabonis,Indiana Pacers,NBA Player of the Week,,2020-21,,2020-12-22T00:00:00,East,Award,Kia Motors,KIPWK,
1627734,Domantas,Sabonis,Indiana Pacers,NBA Player of the Week,,2021-22,,2021-12-06T00:00:00,East,Award,Kia Motors,KIPWK,
1627734,Domantas,Sabonis,Sacramento Kings,NBA Player of the Week,,2022-23,,2023-03-13T00:00:00,West,Award,Kia Motors,KIPWK,
1627734,Domantas,Sabonis,Sacramento Kings,NBA Player of the Week,,2022-23,,2023-03-06T00:00:00,West,Award,Kia Motors,KIPWK,
1627734,Domantas,Sabonis,Sacramento Kings,NBA Player of the Week,,2022-23,,2023-01-09T00:00:00,West,Award,Kia Motors,KIPWK,
1627734,Domantas,Sabonis,Sacramento Kings,All-NBA,3,2022-23,,,West,Award,Kia Motors,KIANT,
1627734,Domantas,Sabonis,Sacramento Kings,All-NBA,3,2023-24,,,West,Award,Kia Motors,KIANT,
1627734,Domantas,Sabonis,,NBA All-Star,,2022-23,,,,Award,All-Star,,
1627734,Domantas,Sabonis,,NBA All-Star,,2019-20,,,,Award,All-Star,,
1627734,Domantas,Sabonis,,NBA All-Star,,2020-21,,,,Award,All-Star,,
202322,John,Wall,Washington Wizards,All-Defensive Team,2,2014-15,,,1610612764,Award,Kia Motors,KIADT,
202322,John,Wall,Washington Wizards,All-NBA,3,2016-17,,,East,Award,Kia Motors,KIANT,
202322,John,Wall,Washington Wizards,All-Rookie Team,1,2010-11,,,1610612764,Award,Kia Motors,KIART,
202322,John,Wall,Washington Wizards,NBA Player of the Month,,2015-16,12/1/2015,,East,Award,Kia Motors,KIPMO,
202322,John,Wall,Washington Wizards,NBA Player of the Month,,2016-17,12/1/2016,,East,Award,Kia Motors,KIPMO,
202322,John,Wall,Washington Wizards,NBA Player of the Week,,2012-13,,2013-03-11T00:00:00,East,Award,Kia Motors,KIPWK,
202322,John,Wall,Washington Wizards,NBA Player of the Week,,2013-14,,2013-11-25T00:00:00,East,Award,Kia Motors,KIPWK,
202322,John,Wall,Washington Wizards,NBA Player of the Week,,2013-14,,2014-03-03T00:00:00,East,Award,Kia Motors,KIPWK,
202322,John,Wall,Washington Wizards,NBA Player of the Week,,2014-15,,2014-12-08T00:00:00,East,Award,Kia Motors,KIPWK,
202322,John,Wall,Washington Wizards,NBA Player of the Week,,2015-16,,2016-01-18T00:00:00,East,Award,Kia Motors,KIPWK,
202322,John,Wall,Washington Wizards,NBA Player of the Week,,2016-17,,2017-01-02T00:00:00,East,Award,Kia Motors,KIPWK,
202322,John,Wall,Washington Wizards,NBA Player of the Week,,2016-17,,2017-03-13T00:00:00,East,Award,Kia Motors,KIPWK,
202322,John,Wall,Washington Wizards,NBA Rookie of the Month,,2010-11,01/01/2011,,East,Award,Kia Motors,KIRMO,
202322,John,Wall,Washington Wizards,NBA Rookie of the Month,,2010-11,02/01/2011,,East,Award,Kia Motors,KIRMO,
202322,John,Wall,Washington Wizards,NBA Rookie of the Month,,2010-11,03/01/2011,,East,Award,Kia Motors,KIRMO,
202322,John,Wall,Washington Wizards,NBA Rookie of the Month,,2010-11,04/01/2011,,East,Award,Kia Motors,KIRMO,
202322,John,Wall,,NBA All-Star,,2013-14,,,,Award,All-Star,,
202322,John,Wall,,NBA All-Star,,2014-15,,,,Award,All-Star,,
202322,John,Wall,,NBA All-Star,,2015-16,,,,Award,All-Star,,
202322,John,Wall,,NBA All-Star,,2016-17,,,,Award,All-Star,,
202322,John,Wall,,NBA All-Star,,2017-18,,,,Award,All-Star,,
202324,Derrick,Favors,Utah Jazz,All-Rookie Team,2,2010-11,,,1610612762,Award,Kia Motors,KIART,
202325,Wesley,Johnson,Minnesota Timberwolves,All-Rookie Team,2,2010-11,,,1610612750,Award,Kia Motors,KIART,
202326,DeMarcus,Cousins,Sacramento Kings,All-NBA,2,2014-15,,,1610612758,Award,Kia Motors,KIANT,
202326,DeMarcus,Cousins,Sacramento Kings,All-NBA,2,2015-16,,,West,Award,Kia Motors,KIANT,
202326,DeMarcus,Cousins,Sacramento Kings,All-Rookie Team,1,2010-11,,,1610612758,Award,Kia Motors,KIART,
202326,DeMarcus,Cousins,Sacramento Kings,NBA Player of the Week,,2013-14,,2014-01-13T00:00:00,West,Award,Kia Motors,KIPWK,
202326,DeMarcus,Cousins,Sacramento Kings,NBA Player of the Week,,2014-15,,2014-11-17T00:00:00,West,Award,Kia Motors,KIPWK,
202326,DeMarcus,Cousins,Sacramento Kings,NBA Player of the Week,,2015-16,,2015-11-16T00:00:00,West,Award,Kia Motors,KIPWK,
202326,DeMarcus,Cousins,Sacramento Kings,NBA Player of the Week,,2015-16,,2016-01-25T00:00:00,West,Award,Kia Motors,KIPWK,
202326,DeMarcus,Cousins,New Orleans Pelicans,NBA Player of the Week,,2016-17,,2017-01-30T00:00:00,West,Award,Kia Motors,KIPWK,
202326,DeMarcus,Cousins,New Orleans Pelicans,NBA Player of the Week,,2017-18,,2017-10-23T00:00:00,West,Award,Kia Motors,KIPWK,
202326,DeMarcus,Cousins,USA,Olympic Gold Medal,,2016,,,,Award,Olympic,Gold,
202326,DeMarcus,Cousins,,NBA All-Star,,2017-18,,,,Award,All-Star,,
202326,DeMarcus,Cousins,,NBA All-Star,,2014-15,,,,Award,All-Star,,
202326,DeMarcus,Cousins,,NBA All-Star,,2015-16,,,,Award,All-Star,,
202326,DeMarcus,Cousins,,NBA All-Star,,2016-17,,,,Award,All-Star,,
202328,Greg,Monroe,Detroit Pistons,All-Rookie Team,2,2010-11,,,1610612765,Award,Kia Motors,KIART,
202329,Al-Farouq,Aminu,Nigeria,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,
202330,Gordon,Hayward,Utah Jazz,NBA Player of the Week,,2016-17,,2017-01-16T00:00:00,West,Award,Kia Motors,KIPWK,
202330,Gordon,Hayward,,NBA All-Star,,2016-17,,,,Award,All-Star,,
202331,Paul,George,Indiana Pacers,All-Defensive Team,2,2012-13,,,1610612754,Award,Kia Motors,KIADT,
202331,Paul,George,Indiana Pacers,All-Defensive Team,1,2013-14,,,1610612754,Award,Kia Motors,KIADT,
202331,Paul,George,Indiana Pacers,All-Defensive Team,2,2015-16,,,East,Award,Kia Motors,KIADT,
202331,Paul,George,Oklahoma City Thunder,All-Defensive Team,1,2018-19,,,West,Award,Kia Motors,KIADT,
202331,Paul,George,Indiana Pacers,All-NBA,3,2012-13,,,1610612754,Award,Kia Motors,KIANT,
202331,Paul,George,Indiana Pacers,All-NBA,3,2013-14,,,1610612754,Award,Kia Motors,KIANT,
202331,Paul,George,Indiana Pacers,All-NBA,3,2015-16,,,East,Award,Kia Motors,KIANT,
202331,Paul,George,Oklahoma City Thunder,All-NBA,3,2017-18,,,West,Award,Kia Motors,KIANT,
202331,Paul,George,Oklahoma City Thunder,All-NBA,1,2018-19,,,West,Award,Kia Motors,KIANT,
